qualifyId,raceId,constructorId,number,position,q1,q2,q3
863,37,164,22,22,1:37.883,,
863,10,206,24,23,1:37.905,,
863,39,164,23,24,1:38.314,,
864,1,1,4,1,1:22.583,1:22.465,1:21.707
864,813,3,18,2,1:23.380,1:22.105,1:22.285
864,4,6,5,3,1:23.276,1:22.862,1:22.302
864,154,208,10,4,1:23.248,1:22.667,1:22.424
864,8,208,9,5,1:23.406,1:22.856,1:22.487
864,815,15,15,6,1:24.261,1:22.773,1:22.533
864,3,131,8,7,1:23.370,1:22.882,1:23.005
864,20,9,1,8,1:23.850,1:22.884,
864,30,131,7,9,1:23.757,1:22.904,
864,155,15,14,10,1:23.386,1:22.897,
864,18,1,3,11,1:23.510,1:22.944,
864,17,9,2,12,1:23.592,1:22.977,
864,814,10,11,13,1:23.852,1:23.125,
864,807,10,12,14,1:23.720,1:23.177,
864,818,5,17,15,1:24.362,1:23.265,
864,817,5,16,16,1:23.906,1:23.442,
864,13,6,6,17,1:23.886,1:23.444,
864,811,3,19,18,1:24.981,,
864,808,207,21,19,1:25.277,,
864,5,207,20,20,1:25.507,,
864,819,206,25,21,1:26.582,,
864,10,206,24,22,1:27.032,,
864,37,164,22,23,1:27.555,,
864,39,164,23,24,1:31.122,,
865,30,131,7,1,1:15.873,1:15.062,1:14.301
865,17,9,2,2,1:16.013,1:15.035,1:14.381
865,3,131,8,3,1:15.900,1:15.022,1:14.448
865,1,1,4,4,1:16.063,1:15.166,1:14.583
865,154,208,10,5,1:15.718,1:15.219,1:14.639
865,4,6,5,6,1:16.153,1:15.128,1:14.948
865,13,6,6,7,1:15.983,1:14.911,1:15.049
865,8,208,9,8,1:15.889,1:15.322,1:15.199
865,813,3,18,9,1:16.017,1:15.026,1:15.245
865,20,9,1,10,1:15.757,1:15.234,
865,807,10,12,11,1:15.418,1:15.421,
865,155,15,14,12,1:15.648,1:15.508,
865,18,1,3,13,1:16.399,1:15.536,
865,811,3,19,14,1:15.923,1:15.709,
865,814,10,11,15,1:16.062,1:15.718,
865,817,5,16,16,1:16.360,1:15.878,
865,818,5,17,17,1:16.491,1:16.885,
865,5,207,20,18,1:16.538,,
865,808,207,21,19,1:17.404,,
865,10,206,24,20,1:17.947,,
865,37,164,22,21,1:18.096,,
865,819,206,25,22,1:18.476,,
865,39,164,23,23,1:19.310,,
866,20,9,1,1,1:14.661,1:14.187,1:13.784
866,1,1,4,2,1:14.891,1:14.371,1:14.087
866,4,6,5,3,1:14.916,1:14.314,1:14.151
866,17,9,2,4,1:14.956,1:14.479,1:14.346
866,3,131,8,5,1:15.098,1:14.568,1:14.411
866,13,6,6,6,1:15.194,1:14.641,1:14.465
866,154,208,10,7,1:15.163,1:14.627,1:14.645
866,814,10,11,8,1:15.019,1:14.639,1:14.705
866,30,131,7,9,1:14.892,1:14.480,1:14.812
866,18,1,3,10,1:14.799,1:14.680,1:15.182
866,155,15,14,11,1:15.101,1:14.688,
866,8,208,9,12,1:14.995,1:14.734,
866,807,10,12,13,1:15.106,1:14.748,
866,817,5,16,14,1:15.552,1:15.078,
866,815,15,15,15,1:15.326,1:15.156,
866,811,3,19,16,1:14.995,1:15.170,
866,813,3,18,17,1:14.979,1:15.231,
866,5,207,20,18,1:16.263,,
866,808,207,21,19,1:16.482,,
866,818,5,17,20,1:16.602,,
866,37,164,22,21,1:17.492,,
866,10,206,24,22,1:17.901,,
866,819,206,25,23,1:18.255,,
866,39,164,23,24,1:18.330,,
867,20,9,1,1,1:39.626,1:38.530,1:38.086
867,1,1,4,2,1:39.169,1:38.616,1:38.410
867,813,3,18,3,1:38.825,1:38.570,1:38.475
867,154,208,10,4,1:39.530,1:38.489,1:38.505
867,8,208,9,5,1:39.464,1:38.531,1:38.513
867,3,131,8,6,1:39.061,1:38.504,1:38.623
867,155,15,14,7,1:39.651,1:38.703,1:38.741
867,807,10,12,8,1:39.009,1:38.689,1:38.752
867,18,1,3,9,1:39.622,1:38.563,1:38.801
867,814,10,11,10,1:38.858,1:38.519,1:38.992
867,4,6,5,11,1:39.409,1:38.707,
867,30,131,7,12,1:39.447,1:38.770,
867,13,6,6,13,1:39.388,1:38.780,
867,811,3,19,14,1:39.449,1:39.207,
867,815,15,15,15,1:39.353,1:39.358,
867,5,207,20,16,1:40.087,1:40.295,
867,817,5,16,17,1:39.924,1:40.358,
867,818,5,17,18,1:40.203,,
867,17,9,2,19,1:40.395,,
867,808,207,21,20,1:40.457,,
867,37,164,22,21,1:42.171,,
867,39,164,23,22,1:42.527,,
867,819,206,25,23,1:42.675,,
868,4,6,5,1,1:46.515,1:56.921,1:51.746
868,17,9,2,2,1:47.276,1:55.898,1:51.793
868,30,131,7,3,1:46.571,1:55.799,1:52.020
868,20,9,1,4,1:46.279,1:56.931,1:52.199
868,13,6,6,5,1:47.401,1:56.388,1:53.065
868,8,208,9,6,1:47.309,1:56.469,1:53.290
868,813,3,18,7,1:46.449,1:56.802,1:53.539
868,1,1,4,8,1:47.433,1:54.897,1:53.543
868,807,10,12,9,1:46.334,1:55.556,1:54.382
868,154,208,10,10,1:47.043,1:56.388,
868,814,10,11,11,1:47.582,1:57.009,
868,155,15,14,12,1:46.649,1:57.071,
868,3,131,8,13,1:47.724,1:57.108,
868,817,5,16,14,1:47.266,1:57.132,
868,811,3,19,15,1:47.105,1:57.426,
868,818,5,17,16,1:47.705,1:57.719,
868,815,15,15,17,1:46.494,1:57.895,
868,18,1,3,18,1:48.044,,
868,808,207,21,19,1:49.027,,
868,5,207,20,20,1:49.477,,
868,10,206,24,21,1:51.618,,
868,37,164,22,22,1:52.742,,
868,39,164,23,23,1:53.040,,
868,819,206,25,24,1:54.143,,
869,4,6,5,1,1:16.073,1:38.521,1:40.621
869,20,9,1,2,1:16.393,1:38.309,1:41.026
869,17,9,2,3,1:16.500,1:39.382,1:41.496
869,30,131,7,4,1:16.686,1:38.010,1:42.459
869,807,10,12,5,1:16.271,1:39.467,1:43.501
869,813,3,18,6,1:16.181,1:38.731,1:43.950
869,18,1,3,7,1:16.507,1:38.659,1:44.113
869,1,1,4,8,1:16.221,1:37.365,1:44.186
869,814,10,11,9,1:16.352,1:39.703,1:44.889
869,8,208,9,10,1:15.693,1:39.729,1:45.811
869,817,5,16,11,1:16.516,1:39.789,
869,815,15,15,12,1:15.726,1:39.933,
869,155,15,14,13,1:16.481,1:39.985,
869,13,6,6,14,1:16.265,1:40.212,
869,154,208,10,15,1:16.685,1:40.574,
869,811,3,19,16,1:16.426,1:40.752,
869,3,131,8,17,1:15.988,1:41.551,
869,818,5,17,18,1:16.741,,
869,5,207,20,19,1:17.620,,
869,808,207,21,20,1:18.531,,
869,819,206,25,21,1:19.220,,
869,10,206,24,22,1:19.291,,
869,37,164,22,23,1:19.912,,
869,39,164,23,24,1:20.230,,
870,1,1,4,1,1:21.794,1:21.060,1:20.953
870,154,208,10,2,1:22.755,1:21.657,1:21.366
870,20,9,1,3,1:22.948,1:21.407,1:21.416
870,18,1,3,4,1:22.028,1:21.618,1:21.583
870,8,208,9,5,1:22.234,1:21.583,1:21.730
870,4,6,5,6,1:22.095,1:21.598,1:21.844
870,13,6,6,7,1:22.203,1:21.534,1:21.900
870,813,3,18,8,1:22.475,1:21.504,1:21.939
870,811,3,19,9,1:22.271,1:21.697,1:22.343
870,807,10,12,10,1:22.176,1:21.653,1:22.847
870,17,9,2,11,1:22.829,1:21.715,
870,814,10,11,12,1:21.912,1:21.813,
870,3,131,8,13,1:22.079,1:21.895,
870,815,15,15,14,1:22.110,1:21.895,
870,155,15,14,15,1:22.801,1:22.300,
870,818,5,17,16,1:22.799,1:22.380,
870,30,131,7,17,1:22.436,1:22.723,
870,817,5,16,18,1:23.250,,
870,5,207,20,19,1:23.576,,
870,808,207,21,20,1:24.167,,
870,819,206,25,21,1:25.244,,
870,10,206,24,22,1:25.476,,
870,37,164,22,23,1:25.916,,
870,39,164,23,24,1:26.178,,
871,18,1,3,1,1:49.250,1:47.654,1:47.573
871,155,15,14,2,1:49.686,1:48.569,1:47.871
871,813,3,18,3,1:48.993,1:48.780,1:47.893
871,8,208,9,4,1:49.546,1:48.414,1:48.205
871,815,15,15,5,1:49.642,1:47.980,1:48.219
871,4,6,5,6,1:49.401,1:48.598,1:48.313
871,17,9,2,7,1:49.859,1:48.546,1:48.392
871,1,1,4,8,1:49.605,1:48.563,1:48.394
871,154,208,10,9,1:50.126,1:48.714,1:48.538
871,814,10,11,10,1:50.033,1:48.729,1:48.890
871,20,9,1,11,1:49.722,1:48.792,
871,807,10,12,12,1:49.362,1:48.855,
871,30,131,7,13,1:49.742,1:49.081,
871,13,6,6,14,1:49.588,1:49.147,
871,818,5,17,15,1:49.763,1:49.354,
871,817,5,16,16,1:49.572,1:49.543,
871,811,3,19,17,1:49.958,1:50.088,
871,3,131,8,18,1:50.181,,
871,5,207,20,19,1:51.739,,
871,808,207,21,20,1:51.967,,
871,10,206,24,21,1:52.336,,
871,37,164,22,22,1:53.030,,
871,819,206,25,23,1:53.493,,
871,39,164,23,24,1:54.989,,
872,1,1,4,1,1:24.211,1:24.394,1:24.010
872,18,1,3,2,1:24.672,1:24.255,1:24.133
872,13,6,6,3,1:24.882,1:24.505,1:24.247
872,814,10,11,4,1:24.875,1:24.345,1:24.304
872,30,131,7,5,1:25.302,1:24.675,1:24.540
872,20,9,1,6,1:25.011,1:24.687,1:24.802
872,3,131,8,7,1:24.689,1:24.515,1:24.833
872,8,208,9,8,1:25.151,1:24.742,1:24.855
872,155,15,14,9,1:25.317,1:24.683,1:25.109
872,4,6,5,10,1:24.175,1:24.242,1:25.678
872,17,9,2,11,1:25.556,1:24.809,
872,813,3,18,12,1:25.103,1:24.820,
872,815,15,15,13,1:25.300,1:24.901,
872,811,3,19,14,1:25.135,1:25.042,
872,817,5,16,15,1:25.728,1:25.312,
872,816,208,10,16,1:25.834,1:25.408,
872,818,5,17,17,1:25.649,1:25.441,
872,5,207,20,18,1:26.382,,
872,808,207,21,19,1:26.887,,
872,10,206,24,20,1:27.039,,
872,819,206,25,21,1:27.073,,
872,39,164,23,22,1:27.441,,
872,37,164,22,23,1:27.629,,
873,1,1,4,1,1:48.285,1:46.665,1:46.362
873,813,3,18,2,1:49.494,1:47.602,1:46.804
873,20,9,1,3,1:48.240,1:46.791,1:46.905
873,18,1,3,4,1:49.381,1:47.661,1:46.939
873,4,6,5,5,1:49.391,1:47.567,1:47.216
873,814,10,11,6,1:48.028,1:47.667,1:47.241
873,17,9,2,7,1:48.717,1:47.513,1:47.475
873,154,208,10,8,1:47.688,1:47.529,1:47.788
873,30,131,7,9,1:49.546,1:47.823,
873,3,131,8,10,1:49.463,1:47.943,
873,807,10,12,11,1:49.547,1:47.975,
873,8,208,9,12,1:48.169,1:48.261,
873,13,6,6,13,1:49.767,1:48.344,
873,815,15,15,14,1:49.055,1:48.505,
873,817,5,16,15,1:49.023,1:48.774,
873,818,5,17,16,1:49.564,1:48.849,
873,811,3,19,17,1:49.809,,
873,155,15,14,18,1:49.933,,
873,808,207,21,19,1:50.846,,
873,5,207,20,20,1:51.137,,
873,10,206,24,21,1:51.370,,
873,819,206,25,22,1:51.762,,
873,39,164,23,23,1:52.372,,
873,37,164,22,24,1:53.355,,
874,20,9,1,1,1:32.608,1:31.501,1:30.839
874,17,9,2,2,1:32.951,1:31.950,1:31.090
874,18,1,3,3,1:33.077,1:31.772,1:31.290
874,155,15,14,4,1:32.042,1:31.886,1:31.700
874,154,208,10,5,1:32.029,1:31.988,1:31.898
874,815,15,15,6,1:32.147,1:32.169,1:32.022
874,4,6,5,7,1:32.459,1:31.833,1:32.114
874,8,208,9,8,1:32.221,1:31.826,1:32.208
874,1,1,4,9,1:33.061,1:32.121,1:32.327
874,807,10,12,10,1:32.828,1:32.272,
874,13,6,6,11,1:32.946,1:32.293,
874,814,10,11,12,1:32.898,1:32.327,
874,30,131,7,13,1:33.349,1:32.469,
874,813,3,18,14,1:32.834,1:32.512,
874,3,131,8,15,1:33.015,1:32.625,
874,817,5,16,16,1:33.059,1:32.954,
874,818,5,17,17,1:33.370,1:33.368,
874,811,3,19,18,1:33.405,,
874,5,207,20,19,1:34.657,,
874,10,206,24,20,1:35.213,,
874,37,164,22,21,1:35.385,,
874,819,206,25,22,1:35.429,,
874,808,207,21,23,1:35.432,,
874,39,164,23,24,1:36.734,,
875,17,9,2,1,1:38.397,1:38.220,1:37.242
875,20,9,1,2,1:38.208,1:37.767,1:37.316
875,1,1,4,3,1:39.180,1:38.000,1:37.469
875,4,6,5,4,1:39.144,1:37.987,1:37.534
875,8,208,9,5,1:38.887,1:38.227,1:37.625
875,13,6,6,6,1:38.937,1:38.253,1:37.884
875,154,208,10,7,1:38.863,1:38.275,1:37.934
875,807,10,12,8,1:38.981,1:38.428,1:38.266
875,3,131,8,9,1:38.999,1:38.417,1:38.361
875,30,131,7,10,1:38.808,1:38.436,1:38.513
875,18,1,3,11,1:38.615,1:38.441,
875,815,15,15,12,1:38.630,1:38.460,
875,155,15,14,13,1:38.719,1:38.594,
875,814,10,11,14,1:38.942,1:38.643,
875,813,3,18,15,1:39.024,1:38.725,
875,817,5,16,16,1:38.784,1:39.084,
875,818,5,17,17,1:38.744,1:39.340,
875,811,3,19,18,1:39.443,,
875,808,207,21,19,1:40.207,,
875,5,207,20,20,1:40.333,,
875,819,206,25,21,1:41.317,,
875,10,206,24,22,1:41.371,,
875,37,164,22,23,1:42.881,,
876,20,9,1,1,1:26.387,1:25.435,1:25.283
876,17,9,2,2,1:26.744,1:25.610,1:25.327
876,1,1,4,3,1:26.516,1:25.816,1:25.544
876,18,1,3,4,1:26.564,1:25.467,1:25.659
876,4,6,5,5,1:26.829,1:25.834,1:25.773
876,13,6,6,6,1:26.939,1:26.111,1:25.857
876,8,208,9,7,1:26.740,1:26.101,1:26.236
876,815,15,15,8,1:27.179,1:26.076,1:26.360
876,813,3,18,9,1:26.048,1:25.983,1:26.713
876,3,131,8,10,1:26.458,1:25.976,
876,154,208,10,11,1:26.897,1:26.136,
876,807,10,12,12,1:27.185,1:26.241,
876,811,3,19,13,1:26.851,1:26.331,
876,30,131,7,14,1:27.482,1:26.574,
876,817,5,16,15,1:27.006,1:26.777,
876,814,10,11,16,1:27.462,1:26.989,
876,155,15,14,17,1:27.517,1:27.219,
876,818,5,17,18,1:27.525,,
876,808,207,21,19,1:28.756,,
876,5,207,20,20,1:29.500,,
876,10,206,24,21,1:29.613,,
876,37,164,22,22,1:30.592,,
876,39,164,23,23,1:30.593,,
876,819,206,25,24,1:30.662,,
877,1,1,4,1,1:41.497,1:40.901,1:40.630
877,17,9,2,2,1:41.933,1:41.277,1:40.978
877,20,9,1,3,1:42.160,1:41.511,1:41.073
877,813,3,18,4,1:41.981,1:41.907,1:41.226
877,8,208,9,5,1:42.222,1:41.532,1:41.260
877,18,1,3,6,1:42.342,1:41.873,1:41.290
877,4,6,5,7,1:41.939,1:41.514,1:41.582
877,3,131,8,8,1:41.926,1:41.698,1:41.603
877,13,6,6,9,1:41.974,1:41.846,1:41.723
877,154,208,10,10,1:42.046,1:41.620,1:41.778
877,807,10,12,11,1:42.579,1:42.019,
877,815,15,15,12,1:42.624,1:42.084,
877,814,10,11,13,1:42.572,1:42.218,
877,30,131,7,14,1:42.735,1:42.289,
877,811,3,19,15,1:43.298,1:42.330,
877,155,15,14,16,1:43.582,1:42.606,
877,817,5,16,17,1:43.280,1:42.765,
877,818,5,17,18,1:44.058,,
877,5,207,20,19,1:44.956,,
877,819,206,25,20,1:45.089,,
877,808,207,21,21,1:45.151,,
877,10,206,24,22,1:45.426,,
877,37,164,22,23,1:45.766,,
877,39,164,23,24,1:46.382,,
878,20,9,1,1,1:36.558,1:35.796,1:35.657
878,1,1,4,2,1:37.058,1:36.795,1:35.766
878,17,9,2,3,1:37.215,1:36.298,1:36.174
878,154,208,10,4,1:37.486,1:36.906,1:36.587
878,8,208,9,5,1:38.051,1:37.404,1:36.708
878,30,131,7,6,1:37.927,1:37.102,1:36.794
878,13,6,6,7,1:37.667,1:36.549,1:36.937
878,807,10,12,8,1:37.756,1:37.066,1:37.141
878,4,6,5,9,1:37.968,1:37.123,1:37.300
878,813,3,18,10,1:37.537,1:37.011,1:37.842
878,811,3,19,11,1:37.520,1:37.604,
878,18,1,3,12,1:37.565,1:37.616,
878,814,10,11,13,1:38.104,1:37.665,
878,818,5,17,14,1:38.434,1:37.879,
878,815,15,15,15,1:38.500,1:38.206,
878,155,15,14,16,1:38.418,1:38.437,
878,3,131,8,17,1:38.862,1:38.501,
878,817,5,16,18,1:39.114,,
878,10,206,24,19,1:40.056,,
878,819,206,25,20,1:40.664,,
878,808,207,21,21,1:40.809,,
878,5,207,20,22,1:41.166,,
878,37,164,22,23,1:42.011,,
878,39,164,23,24,1:42.740,,
879,1,1,4,1,1:15.075,1:13.398,1:12.458
879,18,1,3,2,1:15.456,1:13.515,1:12.513
879,17,9,2,3,1:16.180,1:13.667,1:12.581
879,20,9,1,4,1:15.644,1:13.209,1:12.760
879,13,6,6,5,1:16.263,1:14.048,1:12.987
879,813,3,18,6,1:16.266,1:13.698,1:13.174
879,807,10,12,7,1:15.536,1:13.704,1:13.206
879,4,6,5,8,1:16.097,1:13.856,1:13.253
879,8,208,9,9,1:16.432,1:13.698,1:13.298
879,3,131,8,10,1:15.929,1:13.848,1:13.489
879,814,10,11,11,1:15.901,1:14.121,
879,811,3,19,12,1:15.333,1:14.219,
879,815,15,15,13,1:15.974,1:14.234,
879,30,131,7,14,1:16.005,1:14.334,
879,155,15,14,15,1:16.400,1:14.380,
879,817,5,16,16,1:16.744,1:14.574,
879,818,5,17,17,1:16.722,1:14.619,
879,154,208,10,18,1:16.967,,
879,808,207,21,19,1:17.073,,
879,5,207,20,20,1:17.086,,
879,10,206,24,21,1:17.508,,
879,819,206,25,22,1:18.104,,
879,39,164,23,23,1:19.576,,
879,37,164,22,24,1:19.699,,
880,20,9,1,1,1:44.657,1:36.745,1:27.407
880,17,9,2,2,1:44.472,1:36.524,1:27.827
880,1,131,10,3,1:45.456,1:36.625,1:28.087
880,13,6,4,4,1:44.635,1:36.666,1:28.490
880,4,6,3,5,1:43.850,1:36.691,1:28.493
880,3,131,9,6,1:43.380,1:36.194,1:28.523
880,8,208,7,7,1:45.545,1:37.517,1:28.738
880,154,208,8,8,1:44.284,1:37.641,1:29.013
880,814,10,14,9,1:45.601,1:36.901,1:29.305
880,18,1,5,10,1:44.688,1:36.644,1:30.357
880,807,15,11,11,1:45.930,1:38.067,
880,16,10,15,12,1:47.330,1:38.134,
880,818,5,18,13,1:44.871,1:38.778,
880,817,5,19,14,1:46.450,1:39.042,
880,815,1,6,15,1:44.400,1:39.900,
880,822,3,17,16,1:47.328,1:40.290,
880,813,3,16,17,1:47.614,,
880,821,15,12,18,1:47.776,,
880,824,206,22,19,1:48.147,,
880,820,206,23,20,1:48.909,,
880,823,207,21,21,1:49.519,,
880,819,207,20,22,1:50.626,,
881,20,9,1,1,1:37.899,1:37.245,1:49.674
881,13,6,4,2,1:37.712,1:36.874,1:50.587
881,4,6,3,3,1:37.314,1:36.877,1:50.727
881,1,131,10,4,1:37.513,1:36.517,1:51.699
881,17,9,2,5,1:37.619,1:36.449,1:52.244
881,3,131,9,6,1:37.239,1:36.190,1:52.519
881,8,208,7,7,1:36.959,1:36.640,1:52.970
881,18,1,5,8,1:37.487,1:37.117,1:53.175
881,16,10,15,9,1:36.809,1:36.834,1:53.439
881,815,1,6,10,1:37.702,1:37.342,1:54.136
881,154,208,8,11,1:37.363,1:37.636,
881,807,15,11,12,1:37.931,1:38.125,
881,817,5,19,13,1:37.722,1:38.822,
881,821,15,12,14,1:37.707,1:39.221,
881,814,10,14,15,1:37.493,1:44.509,
881,813,3,16,16,1:37.867,,
881,818,5,18,17,1:38.157,,
881,822,3,17,18,1:38.207,,
881,824,206,22,19,1:38.434,,
881,819,207,20,20,1:39.314,,
881,820,206,23,21,1:39.672,,
881,823,207,21,22,1:39.932,,
882,1,131,10,1,1:35.793,1:35.078,1:34.484
882,8,208,7,2,1:37.046,1:35.659,1:34.761
882,4,6,3,3,1:36.253,1:35.148,1:34.788
882,3,131,9,4,1:35.959,1:35.537,1:34.861
882,13,6,4,5,1:35.972,1:35.403,1:34.933
882,154,208,8,6,1:36.929,1:36.065,1:35.364
882,817,5,19,7,1:36.993,1:36.258,1:35.998
882,18,1,5,8,1:36.667,1:35.784,2:05.673
882,20,9,1,9,1:36.537,1:35.343,
882,807,15,11,10,1:36.985,1:36.261,
882,814,10,14,11,1:37.478,1:36.287,
882,815,1,6,12,1:36.952,1:36.314,
882,16,10,15,13,1:37.349,1:36.405,
882,17,9,2,14,1:36.148,1:36.679,
882,813,3,16,15,1:37.281,1:37.139,
882,818,5,18,16,1:37.508,1:37.199,
882,822,3,17,17,1:37.769,,
882,821,15,12,18,1:37.990,,
882,824,206,22,19,1:38.780,,
882,820,206,23,20,1:39.537,,
882,819,207,20,21,1:39.614,,
882,823,207,21,22,1:39.660,,
883,3,131,9,1,1:33.364,1:32.867,1:32.330
883,20,9,1,2,1:33.327,1:32.746,1:32.584
883,4,6,3,3,1:32.878,1:33.316,1:32.667
883,1,131,10,4,1:33.498,1:33.346,1:32.762
883,17,9,2,5,1:33.966,1:33.098,1:33.078
883,13,6,4,6,1:33.780,1:33.358,1:33.207
883,814,10,14,7,1:33.762,1:33.335,1:33.235
883,16,10,15,8,1:34.048,1:33.378,1:33.246
883,8,208,7,9,1:33.827,1:33.146,1:33.327
883,18,1,5,10,1:34.071,1:33.702,
883,154,208,8,11,1:33.498,1:33.762,
883,815,1,6,12,1:34.310,1:33.914,
883,817,5,19,13,1:34.120,1:33.974,
883,807,15,11,14,1:34.409,1:33.976,
883,822,3,17,15,1:34.425,1:34.105,
883,818,5,18,16,1:34.314,1:34.284,
883,813,3,16,17,1:34.425,,
883,821,15,12,18,1:34.730,,
883,819,207,20,19,1:35.283,,
883,824,206,22,20,1:36.178,,
883,823,207,21,21,1:36.304,,
883,820,206,23,22,1:36.476,,
884,3,131,9,1,1:21.913,1:21.776,1:20.718
884,1,131,10,2,1:21.728,1:21.001,1:20.972
884,20,9,1,3,1:22.158,1:21.602,1:21.054
884,8,208,7,4,1:22.210,1:21.676,1:21.177
884,4,6,3,5,1:22.264,1:21.646,1:21.218
884,13,6,4,6,1:22.492,1:21.978,1:21.219
884,154,208,8,7,1:22.613,1:21.998,1:21.308
884,17,9,2,8,1:22.342,1:21.718,1:21.570
884,815,1,6,9,1:23.116,1:21.790,1:22.069
884,814,10,14,10,1:22.663,1:22.019,1:22.233
884,817,5,19,11,1:22.905,1:22.127,
884,818,5,18,12,1:22.775,1:22.166,
884,16,10,15,13,1:22.952,1:22.346,
884,18,1,5,14,1:23.166,1:22.355,
884,807,15,11,15,1:23.058,1:22.389,
884,821,15,12,16,1:23.218,1:22.793,
884,822,3,17,17,1:23.260,,
884,813,3,16,18,1:23.318,,
884,823,207,21,19,1:24.661,,
884,824,206,22,20,1:24.713,,
884,820,206,23,21,1:24.996,,
884,819,207,20,22,1:25.070,,
885,3,131,9,1,1:24.620,1:16.135,1:13.876
885,1,131,10,2,1:23.779,1:16.265,1:13.967
885,20,9,1,3,1:24.243,1:15.988,1:13.980
885,17,9,2,4,1:25.352,1:17.322,1:14.181
885,8,208,7,5,1:25.835,1:16.040,1:14.822
885,4,6,3,6,1:23.712,1:16.510,1:14.824
885,815,1,6,7,1:24.682,1:17.748,1:15.138
885,16,10,15,8,1:25.108,1:17.261,1:15.383
885,18,1,5,9,1:23.744,1:17.420,1:15.647
885,818,5,18,10,1:23.699,1:17.623,1:15.703
885,807,15,11,11,1:25.547,1:18.331,
885,817,5,19,12,1:24.852,1:18.344,
885,154,208,8,13,1:23.738,1:18.603,
885,822,3,17,14,1:24.681,1:19.077,
885,823,207,21,15,1:26.095,1:19.408,
885,813,3,16,16,1:23.452,1:21.688,
885,814,10,14,17,1:26.322,,
885,819,207,20,18,1:26.633,,
885,821,15,12,19,1:26.917,,
885,820,206,23,20,1:27.303,,
885,824,206,22,21,,,
885,13,6,4,22,,,
886,20,9,1,1,1:22.318,1:28.166,1:25.425
886,1,131,10,2,1:23.801,1:27.649,1:25.512
886,822,3,17,3,1:23.446,1:28.419,1:25.897
886,3,131,9,4,1:23.840,1:28.420,1:26.008
886,17,9,2,5,1:23.247,1:28.145,1:26.208
886,4,6,3,6,1:23.224,1:28.788,1:26.504
886,818,5,18,7,1:24.159,1:28.527,1:26.543
886,16,10,15,8,1:24.551,1:28.799,1:27.348
886,8,208,7,9,1:24.451,1:28.667,1:27.432
886,817,5,19,10,1:24.770,1:29.359,1:27.946
886,807,15,11,11,1:23.899,1:29.435,
886,815,1,6,12,1:24.176,1:29.761,
886,813,3,16,13,1:24.776,1:29.917,
886,18,1,5,14,1:24.021,1:30.068,
886,821,15,12,15,1:24.408,1:30.315,
886,13,6,4,16,1:23.735,1:30.354,
886,814,10,14,17,1:24.908,,
886,819,207,20,18,1:25.626,,
886,154,208,8,19,1:25.716,,
886,824,206,22,20,1:26.508,,
886,820,206,23,21,1:27.062,,
886,823,207,21,22,1:27.110,,
887,1,131,10,1,1:30.995,1:31.224,1:29.607
887,3,131,9,2,1:31.355,1:31.028,1:30.059
887,20,9,1,3,1:31.559,1:30.990,1:30.211
887,17,9,2,4,1:31.605,1:31.002,1:30.220
887,814,10,14,5,1:32.062,1:31.291,1:30.736
887,817,5,19,6,1:32.097,1:31.182,1:30.757
887,16,10,15,7,1:32.002,1:31.097,1:30.908
887,154,208,8,8,1:31.466,1:31.530,1:30.955
887,8,208,7,9,1:31.400,1:31.592,1:30.962
887,4,6,3,10,1:32.266,1:31.387,1:30.979
887,18,1,5,11,1:31.979,1:31.649,
887,13,6,4,12,1:32.241,1:31.779,
887,818,5,18,13,1:32.105,1:31.785,
887,815,1,6,14,1:31.953,1:32.082,
887,807,15,11,15,1:32.168,1:32.211,
887,813,3,16,16,1:32.512,1:32.359,
887,822,3,17,17,1:32.664,,
887,821,15,12,18,1:32.666,,
887,819,207,20,19,1:33.866,,
887,824,206,22,20,1:34.108,,
887,823,207,21,21,1:35.481,,
887,820,206,23,22,1:35.858,,
888,1,131,10,1,1:31.131,1:30.152,1:29.398
888,20,9,1,2,1:31.269,1:29.992,1:29.501
888,17,9,2,3,1:31.428,1:30.217,1:29.608
888,8,208,7,4,1:30.676,1:29.852,1:29.892
888,154,208,8,5,1:31.242,1:30.005,1:29.959
888,817,5,19,6,1:31.081,1:30.223,1:30.528
888,13,6,4,7,1:30.547,1:29.825,1:31.126
888,4,6,3,8,1:30.709,1:29.962,1:31.209
888,18,1,5,9,1:31.181,1:30.269,
888,807,15,11,10,1:31.132,1:30.231,
888,3,131,9,11,1:31.322,1:30.326,
888,814,10,14,12,1:31.322,1:30.697,
888,815,1,6,13,1:31.498,1:30.933,
888,821,15,12,14,1:31.681,1:31.010,
888,16,10,15,15,1:31.320,1:31.010,
888,818,5,18,16,1:31.629,1:31.104,
888,822,3,17,17,1:31.693,,
888,813,3,16,18,1:31.707,,
888,819,207,20,19,1:32.937,,
888,824,206,22,20,1:33.063,,
888,823,207,21,21,1:33.734,,
888,820,206,23,22,1:34.098,,
890,1,131,10,1,1:20.363,1:19.862,1:19.388
890,20,9,1,2,1:20.646,1:19.992,1:19.426
890,154,208,8,3,1:20.447,1:20.101,1:19.595
890,3,131,9,4,1:20.350,1:19.778,1:19.720
890,4,6,3,5,1:20.652,1:20.183,1:19.791
890,8,208,7,6,1:20.867,1:20.243,1:19.851
890,13,6,4,7,1:21.004,1:20.460,1:19.929
890,817,5,19,8,1:21.181,1:20.527,1:20.641
890,815,1,6,9,1:21.612,1:20.545,1:22.398
